county,year,per_capita_income,unemployment_rate,population,tax_revenue_per_capita,log_income,local_party,central_party,aligned,party_alternation,consecutive_years,dpp_dummy,kmt_dummy
花蓮縣,2012,270320.25,4.98,336061.0,11300.0,12.5074,KMT,KMT,1,0,23,0,1
花蓮縣,2013,270213.5,4.72,334689.0,11200.0,12.507,KMT,KMT,1,0,24,0,1
花蓮縣,2014,270106.75,4.46,333317.0,11100.0,12.5066,KMT,KMT,1,0,25,0,1
花蓮縣,2015,270000.0,4.2,331945.0,11000.0,12.5062,KMT,KMT,1,0,26,0,1
花蓮縣,2016,270400.0,4.18,330430.4,10900.0,12.5077,KMT,DPP,0,0,27,0,1
花蓮縣,2017,270800.0,4.16,328915.8,10800.0,12.5091,KMT,DPP,0,0,28,0,1
花蓮縣,2018,271200.0,4.14,327401.2,10700.0,12.5106,KMT,DPP,0,0,29,0,1
花蓮縣,2019,271600.0,4.12,325886.6,10600.0,12.5121,KMT,DPP,0,0,30,0,1
花蓮縣,2020,272000.0,4.1,324372.0,10500.0,12.5136,KMT,DPP,0,0,31,0,1
花蓮縣,2021,272400.0,4.079999999999999,322857.4,10400.0,12.515,KMT,DPP,0,0,32,0,1
花蓮縣,2022,272800.0,4.06,321342.8,10300.0,12.5165,KMT,DPP,0,0,33,0,1
花蓮縣,2023,273200.0,4.039999999999999,319828.2,10200.0,12.518,KMT,DPP,0,0,34,0,1
花蓮縣,2024,273600.0,4.02,318313.6,10100.0,12.5194,KMT,DPP,0,0,35,0,1
澎湖縣,1990,224850.0,3.0,93234.0,8900.0,12.3232,KMT,KMT,1,0,1,0,1
澎湖縣,1991,225860.0,3.1,93137.4,8960.0,12.3277,KMT,KMT,1,0,2,0,1
澎湖縣,1992,226870.0,3.2,93040.8,9020.0,12.3321,KMT,KMT,1,0,3,0,1
澎湖縣,1993,227880.0,3.3,92944.2,9080.0,12.3366,DPP,KMT,0,1,1,1,0
澎湖縣,1994,228890.0,3.4,92847.6,9140.0,12.341,DPP,KMT,0,1,2,1,0
澎湖縣,1995,229900.0,3.5,92751.0,9200.0,12.3454,DPP,KMT,0,1,3,1,0
澎湖縣,1996,230910.0,3.6,92654.4,9260.0,12.3498,DPP,KMT,0,1,4,1,0
澎湖縣,1997,231920.0,3.7,92557.8,9320.0,12.3541,KMT,KMT,1,1,1,0,1
澎湖縣,1998,232930.0,3.8,92461.2,9380.0,12.3585,KMT,KMT,1,1,2,0,1
澎湖縣,1999,233940.0,3.9,92364.6,9440.0,12.3628,KMT,KMT,1,1,3,0,1
澎湖縣,2000,234950.0,4.0,92268.0,9500.0,12.3671,KMT,DPP,0,1,4,0,1
澎湖縣,2001,235960.0,4.1,92171.4,9560.0,12.3714,KMT,DPP,0,0,5,0,1
澎湖縣,2002,236970.0,4.2,92074.8,9620.0,12.3757,KMT,DPP,0,0,6,0,1
澎湖縣,2003,237980.0,4.3,91978.2,9680.0,12.3799,KMT,DPP,0,0,7,0,1
澎湖縣,2004,238990.0,4.4,91881.6,9740.0,12.3842,KMT,DPP,0,0,8,0,1
澎湖縣,2005,240000.0,4.5,91785.0,9800.0,12.3884,KMT,DPP,0,0,9,0,1
澎湖縣,2006,238400.0,4.64,92811.6,9680.0,12.3817,KMT,DPP,0,0,10,0,1
澎湖縣,2007,236800.0,4.78,93838.2,9560.0,12.375,KMT,DPP,0,0,11,0,1
澎湖縣,2008,235200.0,4.92,94864.8,9440.0,12.3682,KMT,KMT,1,0,12,0,1
澎湖縣,2009,233600.0,5.0600000000000005,95891.4,9320.0,12.3614,KMT,KMT,1,0,13,0,1
澎湖縣,2010,232000.0,5.2,96918.0,9200.0,12.3545,KMT,KMT,1,0,14,0,1
澎湖縣,2011,234950.0,4.96,97995.2,9160.0,12.3671,KMT,KMT,1,0,15,0,1
澎湖縣,2012,236712.5,4.72,99072.4,9120.0,12.3746,KMT,KMT,1,0,16,0,1
澎湖縣,2013,238475.0,4.48,100149.6,9080.0,12.382,KMT,KMT,1,0,17,0,1
澎湖縣,2014,240237.5,4.24,101226.8,9040.0,12.3894,DPP,KMT,0,1,1,1,0
澎湖縣,2015,242000.0,4.0,102304.0,9000.0,12.3967,DPP,KMT,0,1,2,1,0
澎湖縣,2016,243600.0,3.98,103033.6,9000.0,12.4033,DPP,DPP,1,1,3,1,0
澎湖縣,2017,245200.0,3.96,103763.2,9000.0,12.4098,DPP,DPP,1,1,4,1,0
澎湖縣,2018,246800.0,3.94,104492.8,9000.0,12.4163,KMT,DPP,0,1,1,0,1
澎湖縣,2019,248400.0,3.92,105222.4,9000.0,12.4228,KMT,DPP,0,1,2,0,1
澎湖縣,2020,250000.0,3.9,105952.0,9000.0,12.4292,KMT,DPP,0,1,3,0,1
澎湖縣,2021,251600.0,3.88,106681.6,9000.0,12.4356,KMT,DPP,0,1,4,0,1
澎湖縣,2022,253200.0,3.86,107411.2,9000.0,12.4419,DPP,DPP,1,1,1,1,0
澎湖縣,2023,254800.0,3.84,108140.8,9000.0,12.4482,DPP,DPP,1,1,2,1,0
澎湖縣,2024,256400.0,3.82,108870.4,9000.0,12.4545,DPP,DPP,1,1,3,1,0
基隆市,1990,241196.0,3.0,384009.0,12000.0,12.3934,KMT,KMT,1,0,1,0,1
基隆市,1991,243649.6,3.1,384450.6,12100.0,12.4035,KMT,KMT,1,0,2,0,1
基隆市,1992,246103.2,3.2,384892.2,12200.0,12.4135,KMT,KMT,1,0,3,0,1
基隆市,1993,248556.8,3.3,385333.8,12300.0,12.4234,KMT,KMT,1,0,4,0,1
基隆市,1994,251010.4,3.4,385775.4,12400.0,12.4332,KMT,KMT,1,0,5,0,1
基隆市,1995,253464.0,3.5,386217.0,12500.0,12.443,KMT,KMT,1,0,6,0,1
基隆市,1996,255917.6,3.6,386658.6,12600.0,12.4526,KMT,KMT,1,0,7,0,1
基隆市,1997,258371.2,3.7,387100.2,12700.0,12.4622,DPP,KMT,0,1,1,1,0
基隆市,1998,260824.8,3.8,387541.8,12800.0,12.4716,DPP,KMT,0,1,2,1,0
基隆市,1999,263278.4,3.9,387983.4,12900.0,12.481,DPP,KMT,0,1,3,1,0
基隆市,2000,265732.0,4.0,388425.0,13000.0,12.4902,DPP,DPP,1,1,4,1,0
基隆市,2001,268185.6,4.1,388866.6,13100.0,12.4994,KMT,DPP,0,1,1,0,1
基隆市,2002,270639.2,4.2,389308.2,13200.0,12.5085,KMT,DPP,0,1,2,0,1
基隆市,2003,273092.8,4.3,389749.8,13300.0,12.5176,KMT,DPP,0,1,3,0,1
基隆市,2004,275546.4,4.4,390191.4,13400.0,12.5265,KMT,DPP,0,1,4,0,1
基隆市,2005,278000.0,4.5,390633.0,13500.0,12.5354,KMT,DPP,0,0,5,0,1
基隆市,2006,276000.0,4.66,389333.2,13360.0,12.5282,KMT,DPP,0,0,6,0,1
基隆市,2007,274000.0,4.82,388033.4,13220.0,12.5209,KMT,DPP,0,0,7,0,1
基隆市,2008,272000.0,4.9799999999999995,386733.6,13080.0,12.5136,KMT,KMT,1,0,8,0,1
基隆市,2009,270000.0,5.14,385433.8,12940.0,12.5062,KMT,KMT,1,0,9,0,1
基隆市,2010,268000.0,5.3,384134.0,12800.0,12.4987,KMT,KMT,1,0,10,0,1
基隆市,2011,265732.0,5.06,381728.2,12740.0,12.4902,KMT,KMT,1,0,11,0,1
基隆市,2012,268049.0,4.819999999999999,379322.4,12680.0,12.4989,KMT,KMT,1,0,12,0,1
基隆市,2013,270366.0,4.58,376916.6,12620.0,12.5075,KMT,KMT,1,0,13,0,1
基隆市,2014,272683.0,4.34,374510.8,12560.0,12.5161,DPP,KMT,0,1,1,1,0
基隆市,2015,275000.0,4.1,372105.0,12500.0,12.5245,DPP,KMT,0,1,2,1,0
基隆市,2016,277600.0,4.08,371199.4,12440.0,12.5339,DPP,DPP,1,1,3,1,0
基隆市,2017,280200.0,4.06,370293.8,12380.0,12.5433,DPP,DPP,1,1,4,1,0
基隆市,2018,282800.0,4.04,369388.2,12320.0,12.5525,DPP,DPP,1,0,5,1,0
基隆市,2019,285400.0,4.02,368482.6,12260.0,12.5616,DPP,DPP,1,0,6,1,0
基隆市,2020,288000.0,4.0,367577.0,12200.0,12.5707,DPP,DPP,1,0,7,1,0
基隆市,2021,290600.0,3.98,366671.4,12140.0,12.5797,DPP,DPP,1,0,8,1,0
基隆市,2022,293200.0,3.96,365765.8,12080.0,12.5886,KMT,DPP,0,1,1,0,1
基隆市,2023,295800.0,3.94,364860.2,12020.0,12.5974,KMT,DPP,0,1,2,0,1
基隆市,2024,298400.0,3.92,363954.6,11960.0,12.6062,KMT,DPP,0,1,3,0,1
新竹市,1990,301196.0,1.0,323933.0,19000.0,12.6155,KMT,KMT,1,0,1,0,1
新竹市,1991,304449.6,1.2,328383.6,19600.0,12.6263,KMT,KMT,1,0,2,0,1
新竹市,1992,307703.2,1.4,332834.2,20200.0,12.6369,KMT,KMT,1,0,3,0,1
新竹市,1993,310956.8,1.6,337284.8,20800.0,12.6474,KMT,KMT,1,0,4,0,1
新竹市,1994,314210.4,1.7999999999999998,341735.4,21400.0,12.6578,KMT,KMT,1,0,5,0,1
新竹市,1995,317464.0,2.0,346186.0,22000.0,12.6681,KMT,KMT,1,0,6,0,1
新竹市,1996,320717.6,2.2,350636.6,22600.0,12.6783,KMT,KMT,1,0,7,0,1
新竹市,1997,323971.2,2.4,355087.2,23200.0,12.6884,DPP,KMT,0,1,1,1,0
新竹市,1998,327224.8,2.6,359537.8,23800.0,12.6984,DPP,KMT,0,1,2,1,0
新竹市,1999,330478.4,2.8,363988.4,24400.0,12.7083,DPP,KMT,0,1,3,1,0
新竹市,2000,333732.0,3.0,368439.0,25000.0,12.7181,DPP,DPP,1,1,4,1,0
新竹市,2001,336985.6,3.2,372889.6,25600.0,12.7278,KMT,DPP,0,1,1,0,1
新竹市,2002,340239.2,3.4,377340.2,26200.0,12.7374,KMT,DPP,0,1,2,0,1
新竹市,2003,343492.8,3.6,381790.8,26800.0,12.7469,KMT,DPP,0,1,3,0,1
新竹市,2004,346746.4,3.8,386241.4,27400.0,12.7563,KMT,DPP,0,1,4,0,1
新竹市,2005,350000.0,4.0,390692.0,28000.0,12.7657,KMT,DPP,0,0,5,0,1
新竹市,2006,349000.0,4.2,395622.4,28400.0,12.7628,KMT,DPP,0,0,6,0,1
新竹市,2007,348000.0,4.4,400552.8,28800.0,12.76,KMT,DPP,0,0,7,0,1
新竹市,2008,347000.0,4.6,405483.2,29200.0,12.7571,KMT,KMT,1,0,8,0,1
新竹市,2009,346000.0,4.8,410413.6,29600.0,12.7542,KMT,KMT,1,0,9,0,1
新竹市,2010,345000.0,5.0,415344.0,30000.0,12.7513,KMT,KMT,1,0,10,0,1
新竹市,2011,333732.0,4.76,419087.2,30400.0,12.7181,KMT,KMT,1,0,11,0,1
新竹市,2012,340299.0,4.52,422830.4,30800.0,12.7376,KMT,KMT,1,0,12,0,1
新竹市,2013,346866.0,4.28,426573.6,31200.0,12.7567,KMT,KMT,1,0,13,0,1
新竹市,2014,353433.0,4.04,430316.8,31600.0,12.7754,DPP,KMT,0,1,1,1,0
新竹市,2015,360000.0,3.8,434060.0,32000.0,12.7939,DPP,KMT,0,1,2,1,0
新竹市,2016,364000.0,3.8,437530.4,32600.0,12.8049,DPP,DPP,1,1,3,1,0
新竹市,2017,368000.0,3.8,441000.8,33200.0,12.8158,DPP,DPP,1,1,4,1,0
新竹市,2018,372000.0,3.8,444471.2,33800.0,12.8266,DPP,DPP,1,0,5,1,0
新竹市,2019,376000.0,3.8,447941.6,34400.0,12.8373,DPP,DPP,1,0,6,1,0
新竹市,2020,380000.0,3.8,451412.0,35000.0,12.8479,DPP,DPP,1,0,7,1,0
新竹市,2021,384000.0,3.8,454882.4,35600.0,12.8584,DPP,DPP,1,0,8,1,0
新竹市,2022,388000.0,3.8,458352.8,36200.0,12.8688,TPP,DPP,0,1,1,0,0
新竹市,2023,392000.0,3.8,461823.2,36800.0,12.879,TPP,DPP,0,1,2,0,0
新竹市,2024,396000.0,3.8,465293.6,37400.0,12.8892,TPP,DPP,0,1,3,0,0
嘉義市,1990,226002.0,2.0999999999999996,255147.0,11000.0,12.3283,IND,KMT,0,0,1,0,0
嘉義市,1991,227935.2,2.2399999999999993,256250.6,11100.0,12.3368,IND,KMT,0,0,2,0,0
嘉義市,1992,229868.4,2.38,257354.2,11200.0,12.3453,IND,KMT,0,0,3,0,0
嘉義市,1993,231801.6,2.5199999999999996,258457.8,11300.0,12.3536,IND,KMT,0,0,4,0,0
嘉義市,1994,233734.8,2.6599999999999997,259561.4,11400.0,12.3619,IND,KMT,0,0,5,0,0
嘉義市,1995,235668.0,2.8,260665.0,11500.0,12.3702,IND,KMT,0,0,6,0,0
嘉義市,1996,237601.2,2.94,261768.6,11600.0,12.3783,IND,KMT,0,0,7,0,0
嘉義市,1997,239534.4,3.08,262872.2,11700.0,12.3865,IND,KMT,0,0,8,0,0
嘉義市,1998,241467.6,3.22,263975.8,11800.0,12.3945,IND,KMT,0,0,9,0,0
嘉義市,1999,243400.8,3.36,265079.4,11900.0,12.4025,IND,KMT,0,0,10,0,0
嘉義市,2000,245334.0,3.5,266183.0,12000.0,12.4104,IND,DPP,0,0,11,0,0
嘉義市,2001,247267.2,3.64,267286.6,12100.0,12.4182,IND,DPP,0,0,12,0,0
嘉義市,2002,249200.4,3.78,268390.2,12200.0,12.426,IND,DPP,0,0,13,0,0
嘉義市,2003,251133.6,3.92,269493.8,12300.0,12.4337,IND,DPP,0,0,14,0,0
嘉義市,2004,253066.8,4.0600000000000005,270597.4,12400.0,12.4414,IND,DPP,0,0,15,0,0
嘉義市,2005,255000.0,4.2,271701.0,12500.0,12.449,KMT,DPP,0,1,1,0,1
嘉義市,2006,254000.0,4.36,271838.8,12560.0,12.4451,KMT,DPP,0,1,2,0,1
嘉義市,2007,253000.0,4.5200000000000005,271976.6,12620.0,12.4411,KMT,DPP,0,1,3,0,1
嘉義市,2008,252000.0,4.68,272114.4,12680.0,12.4372,KMT,KMT,1,1,4,0,1
嘉義市,2009,251000.0,4.84,272252.2,12740.0,12.4332,KMT,KMT,1,0,5,0,1
嘉義市,2010,250000.0,5.0,272390.0,12800.0,12.4292,KMT,KMT,1,0,6,0,1
嘉義市,2011,245334.0,4.78,271985.2,12840.0,12.4104,KMT,KMT,1,0,7,0,1
嘉義市,2012,249000.5,4.56,271580.4,12880.0,12.4252,KMT,KMT,1,0,8,0,1
嘉義市,2013,252667.0,4.34,271175.6,12920.0,12.4398,KMT,KMT,1,0,9,0,1
嘉義市,2014,256333.5,4.12,270770.8,12960.0,12.4542,DPP,KMT,0,1,1,1,0
嘉義市,2015,260000.0,3.9,270366.0,13000.0,12.4684,DPP,KMT,0,1,2,1,0
嘉義市,2016,263000.0,3.88,269493.8,13100.0,12.4799,DPP,DPP,1,1,3,1,0
嘉義市,2017,266000.0,3.86,268621.6,13200.0,12.4913,DPP,DPP,1,1,4,1,0
嘉義市,2018,269000.0,3.84,267749.4,13300.0,12.5025,KMT,DPP,0,1,1,0,1
嘉義市,2019,272000.0,3.82,266877.2,13400.0,12.5136,KMT,DPP,0,1,2,0,1
嘉義市,2020,275000.0,3.8,266005.0,13500.0,12.5245,KMT,DPP,0,1,3,0,1
嘉義市,2021,278000.0,3.78,265132.8,13600.0,12.5354,KMT,DPP,0,1,4,0,1
嘉義市,2022,281000.0,3.76,264260.6,13700.0,12.5461,KMT,DPP,0,0,5,0,1
嘉義市,2023,284000.0,3.74,263388.4,13800.0,12.5567,KMT,DPP,0,0,6,0,1
嘉義市,2024,287000.0,3.72,262516.2,13900.0,12.5672,KMT,DPP,0,0,7,0,1
